id,product_id,client_id,rating,title,body,is_verified_purchase,helpful_votes,created_at
12384,12,7693,5,Best purchase this year,This smartphones is outstanding. Great value for the price. Would buy again without hesitation.,1,64,2024-03-27T13:28:03.012Z
12385,27,3809,5,Absolutely love it,Exactly what I was hoping for. Great value for the price. My favorite gadget right now.,0,27,2024-06-02T02:56:50.397Z
12386,185,378,5,Worth every penny,"Couldn't be happier with this purchase. Build quality feels premium. Five stars, no complaints.",1,16,2024-12-30T22:05:49.041Z
12387,486,1665,4,Solid choice,Does what it promises. Could be a touch better in one or two areas. Four stars from me.,1,8,2024-11-17T12:03:42.772Z
12388,46,9964,5,Exceeded my expectations,Couldn't be happier with this purchase. Setup was quick and intuitive. Would buy again without hesitation.,1,30,2024-11-29T08:52:44.480Z
12389,905,1651,5,Highly recommend,"Works flawlessly right out of the box. Performance has been rock solid. Five stars, no complaints.",1,26,2024-10-11T03:29:23.922Z
12390,818,5453,5,Worth every penny,"Exactly what I was hoping for. Build quality feels premium. Five stars, no complaints.",1,12,2023-04-06T06:48:03.750Z
12391,276,6428,5,Absolutely love it,Works flawlessly right out of the box. Build quality feels premium. Highly recommend to anyone considering it.,1,1,2024-10-15T21:25:12.665Z
12392,553,5191,5,Highly recommend,Works flawlessly right out of the box. Build quality feels premium. Would buy again without hesitation.,1,3,2024-03-19T05:18:04.565Z
12393,903,7721,5,Best purchase this year,Couldn't be happier with this purchase. Great value for the price. My favorite gadget right now.,1,36,2023-08-15T14:37:20.570Z
12394,288,6329,3,It's okay,It's an okay product. Quality is acceptable for the price. Three stars feels right.,1,44,2024-04-21T15:39:01.475Z
12395,107,8508,4,"Very good, minor nitpicks",Solid performer for the price. Works well day to day. Four stars from me.,1,60,2024-12-26T02:56:34.378Z
12396,829,8877,5,Best purchase this year,Works flawlessly right out of the box. Setup was quick and intuitive. My favorite gadget right now.,1,29,2024-10-20T06:27:07.718Z
12397,24,5695,2,Disappointed,Not what I was hoping for. Performance was inconsistent. Two stars at best.,0,16,2023-02-19T17:35:20.150Z
12398,193,1003,2,Underwhelming,This tablets let me down. Documentation and support were lacking. Probably returning it.,1,12,2024-01-03T00:13:30.469Z
12399,232,9445,5,Fantastic quality,Exactly what I was hoping for. Setup was quick and intuitive. My favorite gadget right now.,1,25,2024-12-30T22:07:10.875Z
12400,55,478,2,Disappointed,Several issues out of the box. Performance was inconsistent. Probably returning it.,1,4,2023-06-24T14:54:37.037Z
12401,488,5022,1,Stopped working,This cameras was a letdown from the start. Multiple defects right out of the box. Extremely frustrated.,1,13,2024-12-18T23:55:30.902Z
12402,148,7406,3,Average,Works as expected but nothing stands out. Has some pros and some cons. Three stars feels right.,1,27,2024-10-24T04:42:51.741Z
12403,35,9791,1,Waste of money,This smartphones was a letdown from the start. Customer support was no help. Requesting a refund.,1,5,2024-09-19T07:07:57.956Z
12404,630,9814,5,Exceeded my expectations,"Works flawlessly right out of the box. Great value for the price. Five stars, no complaints.",1,17,2024-11-25T08:30:49.073Z
12405,545,1368,3,Mixed feelings,It's an okay product. Quality is acceptable for the price. It's serviceable.,1,4,2024-07-31T10:40:09.913Z
12406,65,7082,2,Expected more,Quality didn't match the price. Feels cheaply made in places. Two stars at best.,0,4,2024-09-26T22:54:43.090Z
12407,132,4846,4,"Very good, minor nitpicks",Does what it promises. Works well day to day. Glad I bought it.,0,50,2024-11-10T02:08:18.286Z
12408,698,5344,3,Decent but not amazing,It's an okay product. A few things could be better. Okay if you can get it on sale.,0,34,2024-12-06T18:06:56.626Z
12409,115,1478,1,Do not buy,This laptops was a letdown from the start. Nothing about it worked as advertised. One star is too generous.,1,30,2024-07-28T18:51:35.738Z
12410,198,8068,5,Exceeded my expectations,This tablets is outstanding. Build quality feels premium. Would buy again without hesitation.,1,35,2024-11-25T02:21:38.732Z
12411,19,4666,4,Pretty impressed,Really good smartphones overall. Could be a touch better in one or two areas. Glad I bought it.,0,53,2023-11-26T04:59:53.466Z
12412,152,4095,5,Worth every penny,"Works flawlessly right out of the box. Setup was quick and intuitive. Five stars, no complaints.",1,6,2024-04-24T06:28:57.842Z
12413,299,1935,1,Stopped working,Regret this purchase. Felt flimsy and unreliable. One star is too generous.,1,0,2024-07-09T06:23:34.862Z
12414,792,1065,1,Stopped working,Completely failed to meet expectations. Multiple defects right out of the box. One star is too generous.,1,3,2024-09-11T22:59:50.808Z
12415,787,2910,4,Great value,Solid performer for the price. Quality is good for the money. Four stars from me.,1,46,2024-08-24T02:03:43.430Z
12416,383,4413,4,"Very good, minor nitpicks",Does what it promises. Quality is good for the money. Four stars from me.,1,29,2024-09-23T04:45:46.362Z
12417,327,7816,5,Worth every penny,This headphones & earbuds is outstanding. Setup was quick and intuitive. My favorite gadget right now.,1,6,2023-04-19T17:58:34.064Z
12418,708,3677,4,"Very good, minor nitpicks",Mostly very happy with this. Could be a touch better in one or two areas. Glad I bought it.,1,10,2023-12-17T01:06:00.379Z
12419,686,8018,4,Pretty impressed,Does what it promises. A couple of small quirks but nothing major. Good buy overall.,1,44,2024-10-13T22:50:54.365Z
12420,609,6967,3,Average,Works as expected but nothing stands out. Quality is acceptable for the price. It's serviceable.,1,3,2022-11-10T04:35:55.732Z
12421,930,566,5,Worth every penny,Couldn't be happier with this purchase. Build quality feels premium. Would buy again without hesitation.,1,27,2024-11-09T11:16:19.328Z
12422,678,7399,5,Highly recommend,Exactly what I was hoping for. Battery life and reliability are excellent. My favorite gadget right now.,1,0,2022-05-04T05:47:25.097Z
12423,261,141,2,Underwhelming,Not what I was hoping for. Ran into problems fairly quickly. Probably returning it.,0,65,2023-12-24T17:07:57.205Z
12424,116,6236,4,Happy with it,Does what it promises. Works well day to day. Would recommend with minor reservations.,1,9,2024-05-29T18:33:25.906Z
12425,301,7422,5,Highly recommend,Genuinely impressed by the quality. Performance has been rock solid. Highly recommend to anyone considering it.,0,43,2023-09-29T06:46:02.848Z
12426,104,7929,1,Terrible experience,Stopped working almost immediately. Nothing about it worked as advertised. Avoid at all costs.,1,21,2024-09-12T19:15:39.173Z
12427,985,8515,5,Fantastic quality,This smart home devices is outstanding. Battery life and reliability are excellent. Would buy again without hesitation.,1,13,2024-12-14T23:03:41.586Z
12428,730,1726,5,Best purchase this year,This computer components is outstanding. Build quality feels premium. Would buy again without hesitation.,1,7,2023-07-29T03:19:48.121Z
12429,5,8686,2,Underwhelming,Quality didn't match the price. Documentation and support were lacking. Hard to recommend.,1,10,2023-08-20T11:10:08.901Z
12430,437,8616,4,Happy with it,Solid performer for the price. Works well day to day. Good buy overall.,1,26,2023-09-15T01:04:09.430Z
12431,256,4676,2,Disappointed,Not what I was hoping for. Feels cheaply made in places. Probably returning it.,0,1,2023-12-20T15:38:05.126Z
12432,743,9523,4,Pretty impressed,Really good networking overall. Works well day to day. Good buy overall.,0,1,2024-05-21T11:12:10.776Z
12433,37,494,5,Best purchase this year,This smartphones is outstanding. Great value for the price. My favorite gadget right now.,1,4,2024-12-21T13:44:41.651Z
12434,477,1484,5,Highly recommend,This cameras is outstanding. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,15,2024-09-05T04:00:13.107Z
12435,832,6939,4,Happy with it,Mostly very happy with this. Works well day to day. Would recommend with minor reservations.,1,2,2024-12-12T17:56:14.047Z
12436,12,4478,5,Worth every penny,Couldn't be happier with this purchase. Build quality feels premium. My favorite gadget right now.,1,20,2022-09-22T12:55:32.389Z
12437,535,8564,3,Does the job,"Works as expected but nothing stands out. Not bad, not great. Might consider other options next time.",0,4,2024-05-17T09:00:44.328Z
12438,470,6437,4,Great value,Really good cameras overall. A couple of small quirks but nothing major. Would recommend with minor reservations.,0,5,2022-12-13T07:53:37.302Z
12439,632,4383,4,"Very good, minor nitpicks",Does what it promises. Works well day to day. Good buy overall.,0,64,2024-10-20T15:19:52.051Z
12440,14,1344,4,"Very good, minor nitpicks",Mostly very happy with this. Works well day to day. Good buy overall.,1,18,2024-01-30T12:29:27.099Z
12441,75,3282,5,Highly recommend,Exactly what I was hoping for. Build quality feels premium. My favorite gadget right now.,1,72,2024-08-06T07:42:17.622Z
12442,674,567,5,Best purchase this year,This computer components is outstanding. Performance has been rock solid. Highly recommend to anyone considering it.,1,25,2024-08-10T12:21:11.263Z
12443,303,2560,4,Great value,Really good headphones & earbuds overall. A couple of small quirks but nothing major. Would recommend with minor reservations.,1,0,2024-11-21T06:16:38.748Z
12444,526,6668,4,Pretty impressed,Solid performer for the price. A couple of small quirks but nothing major. Good buy overall.,0,16,2024-12-05T08:16:08.499Z
12445,561,6858,3,Decent but not amazing,"This gaming consoles & accessories is fine, nothing special. Quality is acceptable for the price. It's serviceable.",1,19,2024-12-18T20:12:47.146Z
12446,22,8312,4,Solid choice,Mostly very happy with this. Quality is good for the money. Would recommend with minor reservations.,0,5,2024-12-24T05:00:45.149Z
12447,162,27,4,Great value,Solid performer for the price. Works well day to day. Four stars from me.,0,6,2024-11-10T20:23:56.709Z
12448,615,9522,3,Average,"Middle of the road for me. Not bad, not great. Three stars feels right.",1,45,2024-02-12T17:14:04.167Z
12449,375,2991,5,Fantastic quality,Works flawlessly right out of the box. Setup was quick and intuitive. Highly recommend to anyone considering it.,1,27,2024-09-01T14:16:30.891Z
12450,603,3933,5,Exceeded my expectations,"Couldn't be happier with this purchase. Build quality feels premium. Five stars, no complaints.",1,34,2023-12-19T20:13:35.321Z
12451,380,6478,5,Fantastic quality,"Couldn't be happier with this purchase. Great value for the price. Five stars, no complaints.",0,16,2024-10-26T13:47:39.498Z
12452,469,9437,3,Does the job,It's an okay product. Quality is acceptable for the price. Might consider other options next time.,1,72,2024-01-09T12:07:05.270Z
12453,207,5394,5,Fantastic quality,"Genuinely impressed by the quality. Performance has been rock solid. Five stars, no complaints.",1,1,2023-06-19T05:30:29.106Z
12454,780,9229,5,Exceeded my expectations,Works flawlessly right out of the box. Build quality feels premium. My favorite gadget right now.,1,5,2024-09-12T13:52:57.983Z
12455,633,534,5,Fantastic quality,This speakers & audio is outstanding. Great value for the price. Would buy again without hesitation.,1,14,2024-10-19T14:11:51.515Z
12456,660,5978,1,Waste of money,This speakers & audio was a letdown from the start. Multiple defects right out of the box. One star is too generous.,1,1,2024-08-30T22:05:46.570Z
12457,740,1060,4,"Very good, minor nitpicks",Really good computer components overall. Works well day to day. Would recommend with minor reservations.,1,2,2024-04-26T11:48:11.436Z
12458,147,8088,5,Highly recommend,Works flawlessly right out of the box. Great value for the price. Would buy again without hesitation.,1,32,2024-11-28T03:59:12.323Z
12459,821,1242,5,Highly recommend,Works flawlessly right out of the box. Great value for the price. Highly recommend to anyone considering it.,1,2,2024-10-21T15:46:41.406Z
12460,292,3018,2,Underwhelming,Several issues out of the box. Documentation and support were lacking. Two stars at best.,1,38,2023-01-26T20:42:45.088Z
12461,524,1931,5,Worth every penny,Works flawlessly right out of the box. Performance has been rock solid. Highly recommend to anyone considering it.,0,3,2024-04-25T12:27:34.381Z
12462,470,388,5,Absolutely love it,Genuinely impressed by the quality. Setup was quick and intuitive. Highly recommend to anyone considering it.,1,3,2024-11-24T18:06:15.777Z
12463,439,1414,4,"Very good, minor nitpicks",Mostly very happy with this. Works well day to day. Four stars from me.,1,1,2024-12-30T02:03:44.308Z
12464,101,3738,4,Pretty impressed,Mostly very happy with this. Could be a touch better in one or two areas. Glad I bought it.,1,10,2024-06-23T18:28:21.834Z
12465,984,8220,5,Absolutely love it,Works flawlessly right out of the box. Performance has been rock solid. Would buy again without hesitation.,1,49,2024-12-11T11:31:37.795Z
12466,228,6237,4,"Very good, minor nitpicks",Solid performer for the price. Quality is good for the money. Four stars from me.,1,32,2023-11-01T08:52:38.635Z
12467,825,3086,4,"Very good, minor nitpicks",Mostly very happy with this. A couple of small quirks but nothing major. Four stars from me.,1,19,2023-01-12T18:44:19.649Z
12468,849,7547,4,"Very good, minor nitpicks",Mostly very happy with this. Could be a touch better in one or two areas. Would recommend with minor reservations.,0,3,2024-02-02T09:52:16.809Z
12469,216,5985,5,Highly recommend,Works flawlessly right out of the box. Performance has been rock solid. Would buy again without hesitation.,1,5,2024-11-08T16:51:59.600Z
12470,791,9374,4,Solid choice,Does what it promises. Could be a touch better in one or two areas. Glad I bought it.,1,25,2023-06-03T05:01:46.445Z
12471,71,6209,5,Worth every penny,Couldn't be happier with this purchase. Performance has been rock solid. Would buy again without hesitation.,1,7,2024-11-27T18:51:39.342Z
12472,387,7745,3,Does the job,"This televisions is fine, nothing special. Not bad, not great. It's serviceable.",1,6,2024-05-06T07:10:39.501Z
12473,293,4995,5,Highly recommend,Couldn't be happier with this purchase. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,32,2022-12-04T21:50:12.012Z
12474,750,1044,5,Fantastic quality,Couldn't be happier with this purchase. Setup was quick and intuitive. My favorite gadget right now.,1,3,2024-01-21T01:00:54.255Z
12475,418,9924,5,Absolutely love it,Works flawlessly right out of the box. Great value for the price. Highly recommend to anyone considering it.,1,8,2024-05-16T23:55:14.879Z
12476,133,6788,4,Pretty impressed,Solid performer for the price. Works well day to day. Would recommend with minor reservations.,1,10,2024-11-17T08:39:39.780Z
12477,50,7637,4,Solid choice,Solid performer for the price. Quality is good for the money. Glad I bought it.,1,6,2024-05-17T03:37:32.848Z
12478,184,6023,3,It's okay,Works as expected but nothing stands out. Has some pros and some cons. Might consider other options next time.,0,42,2024-09-20T07:19:07.205Z
12479,960,309,5,Worth every penny,This smart home devices is outstanding. Build quality feels premium. Would buy again without hesitation.,1,55,2024-08-10T17:28:11.940Z
12480,373,726,5,Highly recommend,Exactly what I was hoping for. Battery life and reliability are excellent. My favorite gadget right now.,1,23,2024-07-08T15:25:53.304Z
12481,567,8887,5,Best purchase this year,"Genuinely impressed by the quality. Great value for the price. Five stars, no complaints.",1,30,2024-09-10T06:47:07.574Z
12482,44,4001,5,Absolutely love it,Couldn't be happier with this purchase. Setup was quick and intuitive. My favorite gadget right now.,1,2,2023-11-11T17:31:08.657Z
12483,884,4909,4,Pretty impressed,Really good monitors overall. Works well day to day. Four stars from me.,1,32,2024-12-10T17:13:34.835Z
12484,885,3415,4,"Very good, minor nitpicks",Mostly very happy with this. Quality is good for the money. Four stars from me.,1,38,2024-08-15T20:50:35.954Z
12485,668,663,3,Mixed feelings,"Middle of the road for me. Not bad, not great. Might consider other options next time.",1,6,2024-09-03T18:04:52.397Z
12486,846,7077,5,Fantastic quality,Couldn't be happier with this purchase. Great value for the price. Would buy again without hesitation.,1,55,2024-11-13T06:42:57.196Z
12487,543,724,3,Does the job,Middle of the road for me. Has some pros and some cons. Okay if you can get it on sale.,1,10,2024-08-18T12:01:10.513Z
12488,851,1496,4,Happy with it,Does what it promises. Works well day to day. Glad I bought it.,1,45,2024-08-20T02:01:16.483Z
12489,447,3737,5,Fantastic quality,"Works flawlessly right out of the box. Battery life and reliability are excellent. Five stars, no complaints.",1,6,2024-12-24T04:44:19.830Z
12490,948,6668,5,Worth every penny,"Genuinely impressed by the quality. Setup was quick and intuitive. Five stars, no complaints.",1,13,2024-04-04T09:24:12.041Z
12491,472,6935,5,Best purchase this year,"Works flawlessly right out of the box. Performance has been rock solid. Five stars, no complaints.",1,17,2023-02-17T06:50:42.690Z
12492,60,6627,5,Highly recommend,This smartphones is outstanding. Great value for the price. My favorite gadget right now.,0,9,2024-07-10T03:40:18.280Z
12493,629,6530,3,Does the job,"Middle of the road for me. Not bad, not great. Three stars feels right.",1,20,2023-09-20T05:58:00.419Z
12494,822,7801,5,Highly recommend,"Works flawlessly right out of the box. Build quality feels premium. Five stars, no complaints.",1,0,2023-09-25T03:40:49.014Z
12495,698,6579,5,Fantastic quality,Works flawlessly right out of the box. Build quality feels premium. Highly recommend to anyone considering it.,1,1,2024-01-03T12:04:39.249Z
12496,323,2295,5,Worth every penny,"Genuinely impressed by the quality. Build quality feels premium. Five stars, no complaints.",1,21,2024-12-27T01:12:04.404Z
12497,864,6972,5,Absolutely love it,Genuinely impressed by the quality. Performance has been rock solid. Highly recommend to anyone considering it.,1,16,2022-12-27T18:22:56.929Z
12498,891,6143,3,Mixed feelings,"It's an okay product. Not bad, not great. It's serviceable.",1,19,2024-12-15T18:37:34.051Z
12499,497,2005,4,Great value,Mostly very happy with this. Could be a touch better in one or two areas. Would recommend with minor reservations.,0,40,2022-04-09T15:47:23.670Z
12500,325,3389,1,Very disappointed,Regret this purchase. Multiple defects right out of the box. Extremely frustrated.,0,1,2023-06-17T21:44:14.996Z
12501,557,8866,5,Absolutely love it,"Couldn't be happier with this purchase. Performance has been rock solid. Five stars, no complaints.",0,73,2023-11-25T12:59:35.298Z
12502,116,4611,2,Wouldn't repurchase,Several issues out of the box. Performance was inconsistent. Would look elsewhere.,1,39,2023-05-03T17:42:28.517Z
12503,826,3507,4,Solid choice,Solid performer for the price. Works well day to day. Would recommend with minor reservations.,1,22,2024-11-29T01:56:18.948Z
12504,413,779,4,"Very good, minor nitpicks",Solid performer for the price. Quality is good for the money. Good buy overall.,1,65,2024-08-21T21:47:48.837Z
12505,755,3597,5,Exceeded my expectations,"Genuinely impressed by the quality. Great value for the price. Five stars, no complaints.",1,13,2024-07-02T17:42:21.058Z
12506,366,4989,5,Fantastic quality,"Exactly what I was hoping for. Battery life and reliability are excellent. Five stars, no complaints.",1,3,2024-05-24T06:04:22.422Z
12507,615,6583,2,Underwhelming,This speakers & audio let me down. Documentation and support were lacking. Hard to recommend.,1,5,2024-06-19T00:58:37.964Z
12508,944,5727,3,Mixed feelings,Middle of the road for me. A few things could be better. Okay if you can get it on sale.,1,10,2024-10-01T08:12:07.241Z
12509,775,6236,5,Fantastic quality,This networking is outstanding. Battery life and reliability are excellent. My favorite gadget right now.,0,8,2024-05-04T09:09:30.755Z
12510,919,9592,5,Worth every penny,"This printers & scanners is outstanding. Performance has been rock solid. Five stars, no complaints.",1,43,2024-06-06T19:45:58.416Z
12511,229,5948,5,Worth every penny,Exactly what I was hoping for. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,19,2024-11-11T23:37:12.510Z
12512,912,38,4,Solid choice,Does what it promises. Works well day to day. Glad I bought it.,1,20,2024-09-23T12:38:31.859Z
12513,998,6421,3,Decent but not amazing,"Works as expected but nothing stands out. Not bad, not great. Okay if you can get it on sale.",1,4,2023-11-09T01:57:26.247Z
12514,563,2044,5,Highly recommend,"Exactly what I was hoping for. Battery life and reliability are excellent. Five stars, no complaints.",1,3,2024-12-24T16:31:05.482Z
12515,341,5927,5,Highly recommend,Exactly what I was hoping for. Performance has been rock solid. My favorite gadget right now.,1,5,2024-05-03T07:53:15.516Z
12516,496,8416,4,Solid choice,Solid performer for the price. A couple of small quirks but nothing major. Good buy overall.,0,23,2024-12-16T12:52:10.847Z
12517,385,8010,2,Underwhelming,This televisions let me down. Ran into problems fairly quickly. Would look elsewhere.,1,44,2024-12-07T13:29:50.656Z
12518,830,9926,2,Not great,Quality didn't match the price. Performance was inconsistent. Two stars at best.,1,42,2022-10-25T12:58:00.164Z
12519,306,8135,3,Mixed feelings,Works as expected but nothing stands out. Quality is acceptable for the price. Three stars feels right.,1,40,2024-11-15T19:57:40.177Z
12520,63,5956,2,Expected more,Several issues out of the box. Performance was inconsistent. Two stars at best.,0,27,2024-12-08T18:29:11.028Z
12521,671,6372,5,Worth every penny,"Genuinely impressed by the quality. Setup was quick and intuitive. Five stars, no complaints.",1,35,2024-09-24T23:57:38.342Z
12522,137,144,3,It's okay,"This laptops is fine, nothing special. Not bad, not great. It's serviceable.",1,9,2024-06-29T14:32:25.477Z
12523,441,8287,4,Solid choice,Really good smartwatches & wearables overall. Quality is good for the money. Would recommend with minor reservations.,0,29,2022-02-20T13:58:21.981Z
12524,389,4875,4,"Very good, minor nitpicks",Solid performer for the price. A couple of small quirks but nothing major. Good buy overall.,1,1,2024-12-19T15:58:07.437Z
12525,800,5977,5,Highly recommend,Works flawlessly right out of the box. Setup was quick and intuitive. Highly recommend to anyone considering it.,1,14,2023-06-20T00:48:03.025Z
12526,617,8645,4,Pretty impressed,Mostly very happy with this. Quality is good for the money. Would recommend with minor reservations.,0,1,2024-10-04T00:33:05.951Z
12527,260,5582,5,Fantastic quality,Genuinely impressed by the quality. Build quality feels premium. My favorite gadget right now.,1,18,2024-12-06T14:50:15.461Z
12528,342,2158,4,Pretty impressed,Really good televisions overall. Quality is good for the money. Glad I bought it.,1,1,2023-08-03T11:10:03.799Z
12529,859,9740,2,Underwhelming,Several issues out of the box. Ran into problems fairly quickly. Two stars at best.,1,9,2024-08-09T18:16:04.307Z
12530,267,8096,3,Decent but not amazing,Works as expected but nothing stands out. Quality is acceptable for the price. Okay if you can get it on sale.,1,48,2024-10-08T08:14:56.414Z
12531,444,819,5,Best purchase this year,Genuinely impressed by the quality. Performance has been rock solid. Would buy again without hesitation.,0,47,2024-11-28T16:16:45.638Z
12532,938,1961,5,Exceeded my expectations,Genuinely impressed by the quality. Build quality feels premium. Highly recommend to anyone considering it.,1,47,2024-12-05T21:47:14.522Z
12533,608,8366,3,Decent but not amazing,"Works as expected but nothing stands out. Not bad, not great. Might consider other options next time.",1,0,2024-12-30T13:42:43.509Z
12534,905,6711,5,Best purchase this year,Exactly what I was hoping for. Setup was quick and intuitive. Highly recommend to anyone considering it.,1,4,2024-09-22T09:31:44.878Z
12535,746,2806,5,Worth every penny,Works flawlessly right out of the box. Great value for the price. Highly recommend to anyone considering it.,1,49,2024-10-09T00:23:16.689Z
12536,208,5489,5,Highly recommend,Works flawlessly right out of the box. Great value for the price. Would buy again without hesitation.,1,21,2024-09-04T17:54:06.174Z
12537,438,8299,5,Fantastic quality,Couldn't be happier with this purchase. Performance has been rock solid. Would buy again without hesitation.,1,16,2024-08-15T06:22:53.877Z
12538,166,5266,4,Happy with it,Really good laptops overall. Could be a touch better in one or two areas. Good buy overall.,1,19,2024-12-22T04:39:36.915Z
12539,861,3760,5,Absolutely love it,Works flawlessly right out of the box. Setup was quick and intuitive. My favorite gadget right now.,1,12,2024-12-24T00:05:41.234Z
12540,416,2737,5,Fantastic quality,This smartwatches & wearables is outstanding. Build quality feels premium. My favorite gadget right now.,1,6,2023-11-24T11:54:25.096Z
12541,126,2338,5,Worth every penny,Exactly what I was hoping for. Build quality feels premium. My favorite gadget right now.,1,34,2024-01-31T20:06:23.292Z
12542,279,2702,4,Solid choice,Solid performer for the price. A couple of small quirks but nothing major. Good buy overall.,1,3,2022-12-05T13:09:11.327Z
12543,883,4669,5,Exceeded my expectations,"Works flawlessly right out of the box. Build quality feels premium. Five stars, no complaints.",1,15,2024-12-01T22:26:50.402Z
12544,4,7762,2,Not great,Several issues out of the box. Documentation and support were lacking. Probably returning it.,1,2,2023-09-20T20:43:55.942Z
12545,363,4537,5,Exceeded my expectations,Couldn't be happier with this purchase. Performance has been rock solid. Highly recommend to anyone considering it.,1,24,2024-12-20T10:44:43.665Z
12546,724,3314,5,Fantastic quality,Genuinely impressed by the quality. Performance has been rock solid. Highly recommend to anyone considering it.,1,4,2023-09-20T15:58:24.257Z
12547,942,5427,1,Terrible experience,Stopped working almost immediately. Customer support was no help. Extremely frustrated.,1,56,2024-08-04T22:20:45.439Z
12548,450,5750,4,Pretty impressed,Really good smartwatches & wearables overall. Works well day to day. Would recommend with minor reservations.,1,18,2024-09-02T14:01:37.783Z
12549,637,8304,5,Best purchase this year,Couldn't be happier with this purchase. Build quality feels premium. Highly recommend to anyone considering it.,1,6,2024-12-21T06:09:45.289Z
12550,435,5842,5,Highly recommend,Genuinely impressed by the quality. Build quality feels premium. My favorite gadget right now.,1,37,2024-10-23T10:49:56.504Z
12551,342,6557,3,Mixed feelings,Works as expected but nothing stands out. Quality is acceptable for the price. Three stars feels right.,1,37,2024-04-17T14:00:22.463Z
12552,46,7372,4,"Very good, minor nitpicks",Really good smartphones overall. Works well day to day. Four stars from me.,1,29,2024-11-19T17:47:47.209Z
12553,333,9683,1,Stopped working,Stopped working almost immediately. Customer support was no help. Extremely frustrated.,1,5,2024-07-25T12:37:51.845Z
12554,322,9710,4,Solid choice,Does what it promises. Quality is good for the money. Glad I bought it.,1,8,2024-12-05T13:35:13.154Z
12555,342,6418,4,Pretty impressed,Really good televisions overall. Could be a touch better in one or two areas. Would recommend with minor reservations.,1,3,2024-12-09T18:07:15.314Z
12556,276,9927,5,Highly recommend,Exactly what I was hoping for. Performance has been rock solid. Highly recommend to anyone considering it.,1,6,2024-08-31T10:27:10.968Z
12557,50,3585,3,Average,Middle of the road for me. Has some pros and some cons. Okay if you can get it on sale.,1,15,2024-06-18T07:37:10.067Z
12558,484,8215,4,"Very good, minor nitpicks",Mostly very happy with this. A couple of small quirks but nothing major. Four stars from me.,1,0,2024-06-18T01:34:33.381Z
12559,906,3021,5,Exceeded my expectations,Exactly what I was hoping for. Performance has been rock solid. Would buy again without hesitation.,0,19,2024-10-09T05:47:38.277Z
12560,312,7007,1,Terrible experience,This headphones & earbuds was a letdown from the start. Multiple defects right out of the box. Requesting a refund.,0,25,2024-07-05T02:37:24.562Z
12561,397,7055,5,Exceeded my expectations,"Couldn't be happier with this purchase. Battery life and reliability are excellent. Five stars, no complaints.",0,27,2024-11-28T10:43:49.948Z
12562,390,4022,5,Highly recommend,Couldn't be happier with this purchase. Great value for the price. Would buy again without hesitation.,1,13,2024-11-20T08:18:41.934Z
12563,328,8410,3,Does the job,Middle of the road for me. Quality is acceptable for the price. It's serviceable.,1,11,2024-06-22T17:40:44.989Z
12564,911,1313,1,Waste of money,Regret this purchase. Nothing about it worked as advertised. One star is too generous.,0,53,2024-11-10T09:42:22.563Z
12565,446,3059,5,Fantastic quality,"Couldn't be happier with this purchase. Build quality feels premium. Five stars, no complaints.",1,57,2024-02-15T11:26:35.682Z
12566,986,3283,3,Average,Middle of the road for me. Quality is acceptable for the price. Okay if you can get it on sale.,1,8,2024-10-27T11:39:46.971Z
12567,624,5794,4,Happy with it,Mostly very happy with this. Works well day to day. Good buy overall.,0,7,2024-03-09T10:31:23.880Z
12568,234,6105,5,Highly recommend,This tablets is outstanding. Battery life and reliability are excellent. Highly recommend to anyone considering it.,0,31,2024-07-08T08:26:59.385Z
12569,108,2694,4,Solid choice,Does what it promises. Works well day to day. Glad I bought it.,0,23,2024-10-18T01:54:28.471Z
12570,642,968,5,Exceeded my expectations,Exactly what I was hoping for. Performance has been rock solid. My favorite gadget right now.,1,64,2024-01-03T20:25:29.721Z
12571,150,1927,5,Best purchase this year,Genuinely impressed by the quality. Battery life and reliability are excellent. My favorite gadget right now.,1,19,2024-10-21T23:09:04.631Z
12572,133,2534,3,Mixed feelings,Middle of the road for me. Quality is acceptable for the price. Okay if you can get it on sale.,0,2,2024-12-22T06:16:29.905Z
12573,831,6856,5,Absolutely love it,"Couldn't be happier with this purchase. Battery life and reliability are excellent. Five stars, no complaints.",0,33,2024-12-14T04:03:49.020Z
12574,162,511,5,Worth every penny,Works flawlessly right out of the box. Battery life and reliability are excellent. Would buy again without hesitation.,1,0,2023-06-01T18:32:21.298Z
12575,183,4748,2,Disappointed,Quality didn't match the price. Performance was inconsistent. Hard to recommend.,1,11,2023-09-22T09:38:50.916Z
12576,11,8521,1,Stopped working,Completely failed to meet expectations. Customer support was no help. Avoid at all costs.,1,12,2024-12-01T22:36:34.097Z
12577,507,7858,4,"Very good, minor nitpicks",Mostly very happy with this. Quality is good for the money. Glad I bought it.,1,27,2022-07-27T03:09:20.099Z
12578,784,5845,5,Worth every penny,Works flawlessly right out of the box. Battery life and reliability are excellent. Would buy again without hesitation.,1,8,2024-10-09T05:26:17.314Z
12579,997,6159,4,Pretty impressed,Does what it promises. Quality is good for the money. Four stars from me.,1,46,2022-09-07T22:10:16.004Z
12580,640,3831,3,Average,"Works as expected but nothing stands out. Not bad, not great. Might consider other options next time.",1,21,2024-08-09T23:52:29.899Z
